year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_notes,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,wetmass_or_dry,salinity_ppt,salinity_factor,smolt_factor
1991,Rombough,Physiol. Zool.,0.111713933,NA,12,0,NA,0,NA,0.043355851,NA,-3.138313607,-2.191813841,Oncorhynchus tshawytscha,fall run,juvenile,NA,NA,individual,1,NA,1,NA,endogenous,wet,0,fresh,pre-smolt
1991,Rombough,Physiol. Zool.,0.093218249,NA,12,0,NA,0,NA,0.027768877,NA,-3.583839419,-2.372811771,Oncorhynchus tshawytscha,fall run,juvenile,NA,NA,individual,1,NA,1,NA,endogenous,wet,0,fresh,pre-smolt
1991,Rombough,Physiol. Zool.,0.099136868,NA,12,0,NA,0,NA,0.03474684,NA,-3.359666637,-2.311253878,Oncorhynchus tshawytscha,fall run,juvenile,NA,NA,individual,1,NA,1,NA,endogenous,wet,0,fresh,pre-smolt
1991,Rombough,Physiol. Zool.,0.124290999,NA,12,0,NA,0,NA,0.038395783,NA,-3.259807635,-2.085129698,Oncorhynchus tshawytscha,fall run,juvenile,NA,NA,individual,1,NA,1,NA,endogenous,wet,0,fresh,pre-smolt
1991,Rombough,Physiol. Zool.,0.113193588,NA,12,0,NA,0,NA,0.036773862,NA,-3.302967962,-2.178655756,Oncorhynchus tshawytscha,fall run,juvenile,NA,NA,individual,1,NA,1,NA,endogenous,wet,0,fresh,pre-smolt
1992,Morgan,Can. J. Zool.,0.0999,0.0005,10.05,8.5,NA,3.183520599,NA,0.059599432,NA,-2.820109238,-2.303585593,Oncorhynchus tshawytscha,NA,alevin,NA,10,mean,25,NA,2,,endogenous,dry,0,salt,pre-smolt
1992,Morgan,Can. J. Zool.,0.1015,0.0004,10.05,8.5,NA,3.183520599,NA,0.067282197,NA,-2.69885961,-2.287696481,Oncorhynchus tshawytscha,NA,alevin,NA,10,mean,25,NA,2,,endogenous,dry,4,salt,pre-smolt
1992,Morgan,Can. J. Zool.,0.0988,0.0006,10.05,8.5,NA,3.024911032,NA,0.057633333,NA,-2.853654175,-2.314657674,Oncorhynchus tshawytscha,NA,alevin,NA,10,mean,25,NA,2,,endogenous,dry,8,salt,pre-smolt
1992,Morgan,Can. J. Zool.,0.1017,0.0003,10.05,8.5,NA,3.333333333,NA,0.067607386,NA,-2.694038036,-2.285727976,Oncorhynchus tshawytscha,NA,alevin,NA,10,mean,25,NA,2,,endogenous,dry,12,salt,pre-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,9.812071817,NA,0.343422514,NA,9.372644301,NA,2.237795266,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.5878305,NA,0.370574067,NA,15.88317145,NA,2.765260149,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.43635684,NA,0.365272489,NA,21.3114981,NA,3.059246744,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.76105624,NA,0.376636968,NA,50.25847539,NA,3.917179197,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.37970253,NA,0.363289589,NA,58.94430099,NA,4.076592947,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,9.846677417,NA,0.34463371,NA,72.69660205,NA,4.286294644,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.78261059,NA,0.377391371,NA,89.70025479,NA,4.496473609,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,10.48124525,NA,0.366843584,NA,103.4517176,NA,4.639105007,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,19.16616324,NA,0.670815713,NA,28.51694719,NA,3.350498549,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,19.56155694,NA,0.684654493,NA,45.52255587,NA,3.818207937,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,20.18307351,NA,0.706407573,NA,52.39549305,NA,3.958820577,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,20.26523709,NA,0.709283298,NA,61.44149331,NA,4.118085394,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,19.80191755,NA,0.693067114,NA,61.44316984,NA,4.11811268,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,27.24429675,NA,0.953550386,NA,114.970321,NA,4.744674017,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,28.85741207,NA,1.010009423,NA,99.40485214,NA,4.599200927,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,29.30926234,NA,1.025824182,NA,78.41580676,NA,4.362025524,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,28.82399295,NA,1.008839753,NA,38.25200152,NA,3.644195886,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,38.16859255,NA,1.335900739,NA,40.02744742,NA,3.689565404,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,38.42081794,NA,1.344728628,NA,77.65913262,NA,4.352329155,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,33.3225232,NA,1.166288312,NA,74.42091377,NA,4.309737001,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,34.25410595,NA,1.198893708,NA,83.46384039,NA,4.424413489,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,35.86998973,NA,1.25544964,NA,72.9642881,NA,4.289970117,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,39.12113641,NA,1.369239774,NA,87.42659987,NA,4.470799583,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,42.51307844,NA,1.487957746,NA,76.92062089,NA,4.342773993,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,43.51436676,NA,1.523002837,NA,72.21292297,NA,4.279619018,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,41.57378359,NA,1.455082426,NA,53.76549797,NA,3.98463196,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,42.57922458,NA,1.49027286,NA,56.65667499,NA,4.037009809,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,46.06025132,NA,1.612108796,NA,67.86148781,NA,4.217468684,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,47.2935949,NA,1.655275821,NA,63.876654,NA,4.156953943,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,47.67099368,NA,1.668484779,NA,47.95380466,NA,3.870238145,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,47.37852693,NA,1.658248443,NA,77.98857088,NA,4.356562289,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,44.60849696,NA,1.561297394,NA,96.09118942,NA,4.56529763,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,47.92934921,NA,1.677527222,NA,96.80287666,NA,4.572676711,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,48.46988868,NA,1.696446104,NA,96.80092071,NA,4.572656506,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,51.6325439,NA,1.807139036,NA,90.63799423,NA,4.506873488,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,51.69789904,NA,1.809426467,NA,68.92664358,NA,4.233042803,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,54.94469531,NA,1.923064336,NA,75.42822924,NA,4.323181598,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,56.56394077,NA,1.979737927,NA,71.08014713,NA,4.263808073,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,57.57294119,NA,2.015052942,NA,80.48464552,NA,4.388066427,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,53.19038914,NA,1.86166362,NA,115.2382865,NA,4.747002041,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,57.82061841,NA,2.023721644,NA,109.7937534,NA,4.698603637,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,57.89329017,NA,2.026265156,NA,101.4708967,NA,4.619772025,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,60.66865929,NA,2.123403075,NA,93.1382602,NA,4.534085058,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,60.97457279,NA,2.134110048,NA,87.7093747,NA,4.474028789,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,61.99108757,NA,2.169688065,NA,110.8642182,NA,4.708306193,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,61.91841581,NA,2.167144554,NA,119.1870749,NA,4.780694317,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,61.15195121,NA,2.140318292,NA,129.6835536,NA,4.86509728,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,67.01849027,NA,2.345647159,NA,125.6819545,NA,4.833754545,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,69.9579888,NA,2.448529608,NA,135.0794673,NA,4.905863252,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,70.57594594,NA,2.470158108,NA,135.4390831,NA,4.908521968,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,71.27369371,NA,2.49457928,NA,140.5024849,NA,4.945225175,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,72.05083662,NA,2.521779282,NA,149.5459704,NA,5.00760384,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,70.43119566,NA,2.465091848,NA,153.1703501,NA,5.031550701,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,70.20665476,NA,2.457232916,NA,166.1978311,NA,5.113178833,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,72.21555927,NA,2.527544574,NA,168.3616733,NA,5.126114483,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,67.35920712,NA,2.357572249,NA,183.9388779,NA,5.214603517,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,75.00061796,NA,2.625021628,NA,177.759745,NA,5.180432891,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,76.38919237,NA,2.673621733,NA,175.2217571,NA,5.166052355,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,74.76025735,NA,2.616609007,NA,161.839131,NA,5.086602823,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,76.68956898,NA,2.684134914,NA,159.6610383,NA,5.073053058,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,75.91361256,NA,2.65697644,NA,152.78866,NA,5.029055659,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,75.52494223,NA,2.643372978,NA,148.0859917,NA,4.99779313,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,75.52237153,NA,2.643283004,NA,143.3819262,NA,4.965511883,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,79.07607003,NA,2.767662451,NA,146.2638823,NA,4.985412403,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,80.07933581,NA,2.802776753,NA,145.1746963,NA,4.977937819,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,79.62313513,NA,2.78680973,NA,158.2030155,NA,5.063879117,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,79.6247171,NA,2.786865098,NA,161.097825,NA,5.082011789,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,80.55887055,NA,2.819560469,NA,174.8448171,NA,5.163898821,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,79.6353954,NA,2.787238839,NA,180.6377892,NA,5.196493861,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,77.47323751,NA,2.711563313,NA,180.645613,NA,5.196537173,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,76.86398121,NA,2.690239342,NA,196.2074494,NA,5.279172515,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,64.05328471,NA,2.241864965,NA,69.24378729,NA,4.237633427,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,65.84021902,NA,2.304407666,NA,89.13917588,NA,4.490198922,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,70.39935851,NA,2.463977548,NA,94.91230899,NA,4.552953402,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,73.03867818,NA,2.556353736,NA,120.2323917,NA,4.789426468,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,72.19143422,NA,2.526700198,NA,124.2158284,NA,4.822020605,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,74.50921844,NA,2.607822645,NA,126.3785529,NA,4.839281791,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,75.04659397,NA,2.626630789,NA,120.586978,NA,4.792371301,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,84.72617577,NA,2.965416152,NA,170.1256629,NA,5.136537357,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,81.10494692,NA,2.838673142,NA,184.9746944,NA,5.220219029,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,81.95772778,NA,2.868520472,NA,191.1230909,NA,5.252917676,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,81.65043005,NA,2.857765052,NA,194.0190181,NA,5.267956186,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,84.27412777,NA,2.949594472,NA,190.7528571,NA,5.250978648,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,84.27650072,NA,2.949677525,NA,195.0950713,NA,5.273486985,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,84.28381733,NA,2.949933607,NA,208.4835653,NA,5.339860214,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,83.97770608,NA,2.939219713,NA,213.5505996,NA,5.363873805,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,81.43478772,NA,2.85021757,NA,223.3298025,NA,5.408649614,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,86.14599411,NA,3.015109794,NA,224.7601626,NA,5.415033889,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,85.29123579,NA,2.985193253,NA,214.9932541,NA,5.370606652,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,85.28866508,NA,2.985103278,NA,210.2891887,NA,5.348483672,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,74.79585168,NA,2.617854809,NA,226.9723447,NA,5.42482818,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
1993,Thorarensen et al.,J. Exp. Biol.,368,30.2,10,85.70600862,NA,2.999710302,NA,267.4602792,NA,5.588971066,5.908082938,Oncorhynchus tshawytscha,hatchery,juvenile,NA,9.5,individual,1,30.3,1,NA,exogenous,wet,30,salt,post-smolt
