BASS,SASQ,Shade,EmergVegDensity,EmergWMDensity,Depth5,Depth10,Depth15,Substrate5,Substrate10,Substrate15,Vel5,Vel10,Vel15
1,0,Absent,None,None,0.5,2,4.1,M,M,R/M,0.02,0.14,0.35
0,0,Absent,None,None,0.7,2,3.1,M,R/M,R/M,0.07,0.21,0.22
0,0,Absent,None,None,1,2.5,4.6,M,R/M,R/M,0,0.11,0.24
0,0,Absent,None,None,1.8,3,4.3,R/M,R/M,R/M,0.06,0.09,0.23
0,0,Absent,None,None,1.8,2.3,4,R/M,R/M,R/M,-0.02,1,0.14
0,0,Absent,None,None,1.8,2.4,4.5,R/M,R/M,R/M,0,0.05,0.29
0,0,Absent,None,None,1,3,4,R/M,R/M,R/M,0.06,0.15,0.13
0,0,Absent,None,None,1.8,2.4,4.9,R/M,R/M,R/M,0.07,0.09,0.3
0,0,Absent,None,Low ,0.8,2.6,5.1,R/M,R/M,M,0.03,0.19,0.26
0,0,Absent,None,None,0.8,2.6,4.6,R/M,R/M,M,0.01,0.12,0.22
0,0,Absent,None,None,0.7,2,4.2,R/M,R/M,R/M,-0.02,0.16,0.23
0,0,Absent,None,None,1,2.8,4.8,R/M,R/M,R/M,0,0.18,0.29
0,0,Absent,None,Very Low,0.7,2.7,4.8,R/M,R/M,M,0,0.02,0.3
0,0,Absent,None,None,0.7,1.7,3.2,R/M,R/M,R/M,-0.13,-0.05,0.2
0,0,Absent,None,None,0.5,1.7,3.4,R/M,R/M,R/M,-0.04,0.06,0.06
0,0,Absent,None,None,0.6,1.7,4.5,R/M,R/M,R/M,0.05,0.16,0.41
0,0,Absent,None,None,0.8,2.4,4.2,R/M,R/M,R/M,0,0.19,0.47
0,0,Absent,None,None,0.5,2.3,3.7,R/M,R/M,M,0.03,0.21,0.37
0,0,Absent,None,Very Low,0.6,2,4.1,R/M,R/M,M,-0.02,0.03,0.22
0,0,Absent,None,None,0.5,1.8,4,M,R/M,M,0.04,0.21,0.27
0,0,Absent,None,Very Low,0.4,1.1,3.7,M,R/M,M,-0.02,-0.05,0.02
1,0,Absent,None,None,0.4,1.4,2.8,M,R/M,M,0,-0.03,-0.16
1,0,Absent,None,Very Low ,0.4,1.4,2.8,M,R/M,M,0,-0.03,-0.15
0,0,Absent,None,Very Low,0.4,1.2,1.7,M,R/M,M,0.01,0.2,0.82
0,0,Absent,None,Low,0.5,1.2,2.4,M,R/M,M,0.01,0.18,0.23
0,0,Absent,None,Low,0.6,1.4,3.8,M,R/M,M,-0.05,0.13,0.26
0,0,Absent,None,None,1.4,2.6,3.2,R,M,M,0.2,0.45,0.69
0,0,Absent,None,None,1.2,2.2,3,R,R/M,R/M,0.02,0.46,0.66
0,0,Absent,None,None,1.2,2.6,3.7,R,R/M,R/M,0.26,0.4,0.53
0,0,Absent,None,Very Low,1.6,2,3.5,R,R/M,R/M,0.13,0.3,0.57
0,0,Absent,None,None,1.7,2.7,3.5,R,R/M,R/M,0.25,0.4,0.5
0,0,Absent,None,None,1.9,2.6,4,R,R/M,R/M,0.11,0.26,0.44
0,0,Absent,None,None,1.4,2.1,3,R/M,R/M,R/M,0.07,0.42,0.54
0,0,Absent,None,None,1.2,2.5,3,R/M,R/M,R/M,0.1,0.33,0.59
0,0,Absent,None,Very Low,1,2.2,3.5,R/M,R/M,R/M,0.12,0.52,0.54
0,0,Absent,None,None,1.8,2.9,4.1,R/M,R/M,R/M,0.07,0.4,0.52
0,0,Absent,None,None,1.8,3.2,4.5,R/M,R/M,R/M,0,0.22,0.45
0,0,Absent,None,None,1.8,3.2,4.5,R/M,R/M,R/M,0,0.22,0.45
0,0,Absent,None,None,2.3,4,6,R/M,R/M,R/M,0.03,0.35,0.56
0,0,Absent,None,None,1.9,5.6,6.8,R/M,R/M,R/M,0.02,0.54,0.8
0,0,Absent,None,Very Low,2,4,6.1,R/M,R/M,R/M,0.05,0.56,0.66
0,0,Absent,None,None,2,4.2,6,R/M,R/M,R/M,0.01,0.21,0.56
0,0,Absent,None,None,2,3.9,5,R/M,R/M,R/M,0.11,0.4,0.59
0,0,Absent,None,Very Low ,1.6,3.7,5.8,R/M,R/M,R/M,0.17,0.41,0.56
0,0,Absent,None,None,1.2,3.1,5,R/M,R/M,R/M,0.07,0.32,0.39
0,0,Absent,None,None,1.1,3.4,5.3,R/M,R/M,R/M,0.01,0.39,0.48
0,0,Absent,None,None,1.6,4,5.3,R/M,R/M,R/M,0.03,0.32,0.43
0,0,Absent,None,None,1.8,3.2,5,R/M,R/M,R/M,0.16,0.39,0.53
0,0,Absent,Very Low,None,0.6,1.4,1,R,R/M,R/M,0.03,0.04,0.08
0,1,Absent,None,None,1,1.2,1.5,R,R/M,R/M,0.01,0.08,0.09
0,0,Absent,None,None,1,1.2,1.5,R,R/M,R/M,0.01,0.08,0.09
0,0,Absent,None,None,1.1,1.5,1.6,R/M,R/M,R/M,-0.05,0.06,0.15
0,0,Absent,Very Low,None,1,1.3,1.5,R/M,R/M,R/M,0.17,0.09,0.16
1,0,Absent,None,None,1,1.2,1.6,R/M,R/M,R/M,0.13,0.08,0.07
0,0,Absent,Very Low,None,0.9,1.2,1.8,R/M,R/M,R/M,0.13,0.18,0.18
0,0,Absent,None,Very Low,0.9,1.2,1.8,R/M,R/M,R/M,0.13,0.18,0.18
0,0,Absent,Very Low,None,1,1.3,1.7,R/M,R/M,R/M,0.11,0.18,0.19
0,0,Absent,Very Low,None,1,1.3,1.7,R/M,R/M,R/M,0.11,0.18,0.19
0,0,Absent,Very Low,None,1,1.5,1.6,R/M,R/M,R/M,0.06,0.17,0.17
0,0,Absent,None,None,1.4,1.6,2,R/M,R/M,R/M,0.18,0.08,0.31
0,0,Absent,None,Very Low,1.5,2.2,2.2,R/M,R/M,R/M,0.04,0.06,0.23
0,2,Absent,None,Very Low,1.9,2.1,2.2,R/M,R/M,R/M,0.03,0.16,0.23
0,0,Absent,None,None,1.7,2.3,5.4,R/M,R/M,R/M,-0.13,-0.02,-0.05
0,0,Absent,Medium,None,0.6,1.4,1.7,R/M,R/M,R/M,0.07,0.26,0.34
0,0,Absent,Low,None,0.5,1.2,1.7,R/M,R/M,R/M,-0.06,-0.19,-0.16
0,0,Absent,Low,None,0.5,1,1.2,R/M,R/M,R/M,0.1,0.01,0.01
0,0,Absent,Medium,None,0.7,1.2,1.4,R/M,R/M,R/M,0.14,-0.12,-0.03
0,0,Absent,Low,Very Low,1.3,1.7,1.2,R/M,R/M,R/M,0.05,0.1,0.18
0,0,Absent,Medium,None,0.9,1,1.2,R/M,R/M,R/M,0.23,0.09,0.21
0,0,Absent,None,Low,2.3,4.5,4.7,R/M,R/M,R/M,0.83,0.72,0.87
0,1,Absent,None,None,1.5,3.5,4.2,R,R/M,R/M,0.29,0.47,0.58
1,0,Absent,None,None,1.3,3.7,4.6,R,R/M,R/M,0.32,0.53,0.54
0,0,Absent,None,None,1.6,3.6,6,R,R/M,R/M,0.17,0.44,0.69
0,0,Absent,None,None,3.2,5.4,5.5,R,R/M,R/M,0.26,0.41,0.45
0,0,Absent,None,None,3.1,5.9,7.2,R,R/M,R/M,0.14,0.27,0.33
0,0,Absent,None,None,2.4,5.1,6.3,R,R/M,R/M,0.04,0.26,0.44
0,0,Absent,None,None,1.7,4.1,5.6,R,R/M,R/M,0.08,0.34,0.32
0,0,Absent,None,None,1.8,3.2,5.2,R,R/M,R/M,0.28,0.18,0.43
0,0,Absent,None,None,1.5,3.4,5.9,R,R/M,R/M,0.05,0.2,0.44
0,0,Absent,None,None,1.8,4.8,7.4,R,R/M,R/M,-0.04,0.26,0.36
0,0,Absent,None,Very Low,1.5,4.8,5.9,R,R/M,R/M,0.24,0.47,0.33
0,0,Absent,None,None,1.5,3.1,4.6,R,R,R/M,0.2,0.35,0.37
0,0,Absent,None,None,1.2,4.1,6.9,R,R/M,R/M,0,0.06,0.31
0,0,Absent,None,None,1.6,3.6,7.4,R,R/M,R/M,0.04,0.05,0.22
0,0,Absent,None,Very Low,1.2,3.6,7.6,R,R/M,R/M,-0.18,-0.26,0.05
0,0,Absent,None,None,1.2,3.3,5,R,R/M,R/M,0.04,0.35,0.54
0,0,Absent,None,None,1.6,3.4,5.4,R,R/M,R/M,0.09,0.33,0.46
0,0,Absent,None,None,1.6,4.1,6.1,R,R/M,R/M,0.01,0.43,0.34
0,0,Absent,None,None,1.6,4.5,6,R,R/M,R/M,0.18,0.47,0.52
0,0,Absent,None,None,1,4.1,6.1,R,R/M,R/M,-0.06,0.16,0.36
0,0,Absent,None,None,1.3,4,4.7,R,R/M,R/M,0.13,0.16,0.36
0,1,Absent,None,Very Low,1.6,3.1,4.2,R,R/M,R/M,0.01,0.43,0.27
0,0,Absent,None,None,2.8,4.1,6.1,R,R/M,R/M,0.48,0.58,0.87
0,0,Absent,None,None,2.8,4.8,6.5,R,R/M,R/M,0.41,0.46,0.79
0,0,Absent,None,None,3,4.7,6.4,R,R/M,R/M,0.47,0.59,1.01
0,0,Absent,None,None,3,4.3,6,R,R/M,R/M,0.47,0.55,1.11
0,0,Absent,None,None,3,4.3,6,R/M,R/M,R/M,0.55,0.86,0.96
0,0,Absent,None,None,3.2,4.4,5.9,R,R/M,R/M,0.59,0.89,0.93
0,0,Absent,None,None,2.9,4.5,6,R/M,R/M,R/M,0.39,0.78,0.97
0,0,Absent,None,None,2.8,3.7,6.7,R,R/M,R/M,0.47,0.68,1.14
0,0,Absent,None,None,2.8,3.8,5.8,R,R/M,M,0.53,0.67,1.23
0,0,Absent,None,None,2.9,4.7,6.4,R,R/M,R/M,0.4,0.56,0.97
0,0,Absent,None,None,3.2,4.8,6.5,R,R/M,R/M,0.19,0.57,1.3
0,0,Absent,None,None,4.4,5.1,6.9,R,R/M,R/M,0.66,0.69,1.18
0,0,Absent,None,None,3,4.8,6,R,R/M,R/M,0.68,0.98,1.29
0,0,Absent,None,None,3.1,4.6,6.6,R,R/M,R/M,0.67,0.95,1.2
0,0,Absent,None,None,3.4,5,6.4,R,R/M,R/M,0.57,1.07,1.6
0,0,Absent,None,None,3,4.5,6.2,R,R/M,R/M,0.55,1.06,1.38
0,1,Absent,None,None,3.3,5.1,6.8,R/M,R/M,M,0.43,0.73,0.93
0,0,Absent,None,None,2.8,4.2,6.3,R/M,M,M,0.53,0.73,1.28
0,0,Absent,None,None,3.4,5,6.3,R/M,M,M,0.63,0.75,1.09
0,0,Absent,None,Very Low,2.1,4.8,7.5,R,R/M,R/M,0.99,1.09,1.11
0,0,Absent,None,None,2.5,4.6,7,R,R/M,M,0.77,1.03,1.08
0,0,Absent,None,Very Low ,3,4.8,7.4,R,R/M,R/M,0.29,0.48,0.63
0,1,Absent,None,None,2.7,3.9,6.6,R,R,R/M,0.17,0.3,0.97
0,0,Absent,None,None,2.6,3.8,6.3,R,R/M,R/M,0.26,0.83,1.17
1,0,Absent,None,None,3.1,5,6.5,R,R,R/M,0.72,0.98,1.54
0,0,Absent,None,None,3.7,5,6.2,R,R,R,0.74,1.04,1.52
0,1,Absent,None,None,2.5,4.2,6.2,R,R/M,R,0.58,0.63,1.04
0,0,Absent,None,None,2.8,4.8,7.1,R,R/M,R/M,0.42,0.67,0.73
0,0,Absent,None,None,2,4.7,8.3,R,R,R,0.13,0.74,0.88
0,0,Absent,None,Very Low ,1.5,3,4.8,R,R,R,0.45,0.47,0.99
0,0,Absent,None,None,3.7,4.2,5.4,R/M,M,R/M,0.29,0.65,1.35
1,0,Absent,None,Low ,2.6,4.2,5.5,R,R/M,R,0.92,1.14,1.33
0,0,Absent,None,None,3,4.4,6,R,R/M,M,0.15,0.86,0.9
0,0,Absent,None,None,2.4,6.6,7.2,R,R/M,R/M,0.4,0.61,0.78
0,0,Absent,None,Very Low,2.6,5.2,7.2,R,R,R/M,0.41,1,1.08
0,0,Absent,None,None,2.3,5,6.4,R,R,R,0.05,0.59,0.88
0,0,Absent,None,Very Low,3,5,6.8,R,R/M,R/M,0.37,1.06,1.08
0,0,Absent,None,Low ,1.8,3,5.2,R,R,R,0.14,0.27,0.79
0,2,Absent,None,Very Low,2.1,3.6,5.2,R,M,R/M,0.12,0.05,0.57
0,1,Absent,None,Medium,5.7,8,10.2,R,R/M,R/M,1.14,1.14,1.44
0,1,Absent,None,Medium,3.1,5,7.2,R/M,M,M,0.31,0.25,1.03
0,0,Absent,None,None,1.8,3,4.6,R,M,M,0.12,0.19,0.41
0,0,Absent,None,Low,2.2,3.2,5.3,R,M,M,0.08,0.27,0.46
0,0,Absent,None,Medium,2.9,5.7,9.2,R/M,M,M,0.33,0.92,1.38
0,0,Absent,None,Low,2.4,3.6,5.7,R/M,M,M,0.14,0.14,0.25
0,0,Absent,None,Low,2.5,3.2,5.3,R,M,M,0.11,0.47,0.66
0,0,Absent,None,Medium,2.7,4.4,7,R/M,M,M,0.15,0.28,0.34
0,0,Absent,None,Medium,2.5,3.9,5.9,R/M,R/M,M,-0.09,-0.07,0.2
0,0,Absent,None,Medium,2.1,3.5,5.2,R,R/M,M,0.08,0.09,0.28
0,0,Absent,None,Medium,2,3,4.4,R/M,M,M,0,0.16,0.46
0,2,Absent,None,Low,1.9,3,4.8,R/M,M,M,0.18,0.19,0.4
0,2,Absent,None,Low,2.7,3.7,5.2,R,M,M,0.12,0.14,0.35
0,0,Absent,None,Very Low ,2.2,4,6,R/M,M,M,-0.13,-0.11,-0.06
0,0,Absent,None,Medium,2.7,5.4,7.6,R/M,M,M,-0.04,0.01,0.16
0,1,Absent,None,Medium,3.1,5.7,8.4,R,R/M,M,-0.1,-0.22,-0.21
0,0,Absent,None,None,2.9,5.3,7.3,R,M,M,-0.02,-0.23,-0.28
0,0,Absent,None,Medium,3.2,6.1,8.1,R,R/M,M,0.42,1.22,1.63
0,0,Absent,None,Low,3,4.8,6.7,R,R/M,M,0.35,1.23,1.51
0,0,Absent,None,High ,2.4,3.6,5.8,R/M,R/M,M,0.56,0.74,1.39
0,0,Absent,None,None,1.8,3.4,4.9,R,R,R,0.84,1.01,1.15
0,0,Absent,Very Low,None,1.4,2.9,4.2,R,R,R,0.66,1.09,1.3
0,0,Absent,Very Low,None,1.7,2.8,4.3,R,R,R/M,0.55,0.74,1.02
0,1,Absent,None,None,2,3.2,4.7,R,R,R/M,0.36,0.59,1.15
0,0,Absent,None,None,1,2,4.5,R,R,R/M,0.39,0.64,1.37
0,0,Absent,None,None,2.1,3.2,4.4,R,R,R,0.79,0.85,1.71
0,0,Absent,None,None,1.7,3,4.7,R,R,R/M,0.65,0.8,1.5
0,0,Absent,None,None,1.7,3.1,4.4,R,R,R/M,0.62,1.02,1.07
0,0,Absent,None,None,1.9,2.9,4.2,R,R,R/M,0.61,0.75,1.51
0,0,Absent,None,None,1.6,3,4.2,R,R,R/M,0.52,0.95,1.33
0,0,Absent,None,None,1.9,3.3,4.7,R,R,R/M,0.79,0.82,1.39
0,0,Absent,None,None,1.8,3.2,4.6,R,R,R/M,0.82,1.01,1.12
0,0,Absent,None,None,2.1,3.3,4.9,R,R,R/M,0.68,0.8,1.32
0,0,Absent,None,None,1.5,3.1,4.8,R/M,R,R/M,0.56,0.99,1.08
0,1,Absent,None,None,1.3,3.1,4.4,R,R,R/M,0.34,0.77,1.31
0,0,Absent,None,None,1.7,2.7,3.9,R/M,R/M,R/M,0.7,0.87,1.02
0,0,Absent,None,None,2,3.1,4.6,R/M,R/M,R/M,0.27,0.59,0.68
0,1,Absent,None,Very Low,2.2,3.1,4.3,R/M,R/M,R/M,0.32,0.34,0.76
0,0,Absent,None,None,2,3.2,4.4,R/M,R/M,M,0.48,0.69,0.97
0,0,Absent,None,None,1.8,3.2,4.3,R/M,R/M,M,0.23,0.48,1.18
0,0,Absent,None,High ,3,4.4,7.9,M,M,M,0.19,0.92,1.46
0,0,Absent,None,Very Low ,2.9,3.5,4.8,M,M,M,0.67,0.69,0.8
0,0,Absent,None,Low,1.9,2.8,3.8,M,M,M,0.64,0.98,1.08
0,0,Absent,None,None,2.4,3,3.5,M,M,M,0.25,0.71,1.42
0,0,Absent,None,Low,3.1,4.2,5.8,M,M,M,-0.22,0.59,1.33
0,0,Absent,None,None,2.5,3.7,3.7,M,M,M,0.69,0.73,1.18
0,0,Absent,None,Medium,2.5,4.2,6,M,M,M,1.09,1.37,1.38
0,0,Absent,None,Low,3.6,5,8,M,M,M,0.98,1.3,1.63
0,1,Absent,None,Very Low ,3.5,5,6.6,M,M,M,0.65,1.38,1.48
0,0,Absent,None,Medium,3.2,4.6,6.4,M,M,M,1.27,1.5,1.38
0,0,Absent,None,Very Low,2.1,2.6,4.7,M,M,M,0.16,0.56,0.85
0,1,Absent,None,Very Low ,7,7.7,10.9,M,M,M,0.28,0.67,1.38
0,0,Absent,Very Low,None,4.6,6.1,9.3,M,M,M,-0.02,1.2,1.37
0,0,Absent,Very Low,Low ,2.4,4.5,6.6,M,M,M,0.94,1.22,1.4
0,0,Absent,None,Very Low,4.8,7.6,8.9,M,M,M,0.38,1.29,1.33
0,0,Absent,Very Low,None,3.7,5.9,9.6,M,M,M,0.56,1.46,1.64
0,0,Absent,None,None,4.3,7.1,10.8,M,M,M,0.69,1.29,1.87
0,1,Absent,None,Very Low,4.1,6,9.2,M,M,M,-0.29,0.32,1.83
0,0,Absent,None,Very Low ,4.3,7,11.1,M,M,M,0.14,1.87,2.11
0,0,Absent,None,Medium,1.3,3.5,9.1,V,M,M,0.43,0.54,1.38
0,0,Absent,None,Low,1.3,2,2.9,M,M,M,0.23,0.38,0.43
0,0,Absent,None,Medium,1.2,1.8,2.7,M,M,M,0.24,0.25,0.62
0,0,Absent,None,Very High ,3.2,7,10.5,M,M,M,0.91,0.91,0.95
0,0,Absent,None,Very High ,2.1,3.7,5.9,M,M,M,0.67,0.72,0.78
0,0,Absent,None,Very High ,2.4,4.7,7,M,M,M,0.49,0.98,0.97
0,0,Absent,None,Very High ,2.1,3.6,5.7,M,M,M,0.11,0.54,1.05
0,0,Absent,None,Medium,1.5,2.3,3,M,M,M,0.11,0.39,0.34
0,0,Absent,None,Low,1.3,2.1,3.6,M,M,M,0.41,0.37,0.66
0,0,Absent,None,Very High,1.4,2.4,3,M,M,M,0.33,0.62,0.72
0,0,Absent,None,Low ,1.3,2.2,2.8,M,M,M,0.39,0.49,0.7
0,0,Absent,None,High,2.2,3,5.3,M,M,M,0.12,-0.12,0.56
0,0,Absent,None,High,2.2,2.8,4.3,M,M,M,0.15,0.48,0.5
0,0,Absent,None,Medium,2.2,2.9,4.3,M,M,M,0.1,0.22,0.27
0,0,Absent,None,Low,2.2,2.6,4.2,M,M,M,-0.02,-0.08,0.3
0,0,Absent,None,Very High ,2.2,3,4.2,M,M,M,0,0.11,0.33
0,2,Present,None,High ,1.5,2.1,2.8,M,M,M,0.31,0.56,0.65
0,0,Absent,None,Medium,2.3,2.8,3.2,M,M,M,-0.01,0.43,0.6
0,1,Absent,None,High,3.7,4.4,8.1,M,M,M,1.11,1.18,1.26
0,2,Absent,None,Low,2.6,3.4,4.1,M,M,M,0.79,0.86,1.08
0,0,Absent,None,None,2.4,3,4.4,M,M,M,0.31,0.35,0.57
0,0,Absent,None,Very Low ,2.7,3,4.5,M,M,M,0.31,0.36,0.49
0,0,Absent,None,None,1.8,5.5,7.4,M,M,M,0.06,0.36,0.5
0,1,Absent,Very Low,None,2.4,4.8,7.8,M,M,M,0.01,0.05,0.09
0,0,Absent,None,None,1.2,5.5,8,M,M,M,0.02,0.21,0.31
0,0,Absent,None,None,1.9,5.3,7.3,M,M,M,-0.01,0.03,0.05
0,0,Absent,None,None,1.7,4,6,M,M,M,0.03,0.1,0.04
0,0,Absent,None,Very Low,1,4,6,M,M,M,-0.05,0.2,0.11
0,0,Absent,None,None,1.2,4.2,6.2,M,M,M,0.02,-0.01,0.04
0,0,Absent,None,None,3,4,6.4,M,M,M,0.02,0.04,0.01
0,0,Absent,None,None,1.8,4.2,6,M,M,M,0.02,0.01,0.02
0,0,Absent,None,Very Low ,0.5,3,4,M,M,M,0.01,0.02,0.06
0,0,Absent,None,None,2,5,6.4,M,M,M,0.02,0.05,0.09
0,0,Absent,Very Low,Low,2,4,5.6,M,M,M,0.06,0.02,0.01
0,0,Absent,None,Very Low,0.7,3.1,5,M,M,M,0.01,0.12,0.08
0,1,Absent,None,None,1,3.4,5,M,M,M,0.01,-0.02,0.08
0,0,Absent,None,Very Low,1.3,3,5,M,M,M,-0.01,0.07,0.15
0,0,Absent,None,None,1.2,3.6,4.1,M,M,M,0.01,0.04,0.06
0,0,Absent,None,Medium,1,3.4,5,M,M,M,0.01,0.03,0.04
0,0,Absent,None,None,1.7,2.5,2.9,R,M,M,0.12,0.4,0.47
0,0,Absent,None,None,1.6,2.3,2.8,R,M,M,0.05,0.34,0.57
0,0,Absent,None,None,2.1,2.1,3,R/M,M,R/M,0.15,0.43,0.5
0,0,Absent,None,None,2,2.7,2.8,R,M,M,0.02,0.19,0.49
0,0,Absent,None,None,1.6,2.2,2.9,R,M,M,0.05,0.27,0.7
0,1,Absent,None,None,1.8,2,2.8,R/M,M,M,0.08,0.45,0.65
0,0,Absent,None,None,1.7,2.2,3.5,R/M,M,M,0.31,0.41,0.47
0,0,Absent,None,None,1.6,2.5,4,R,M,M,0.21,0.29,0.54
0,0,Absent,None,None,1.7,3,5,R,M,M,0.01,0.14,0.36
0,0,Absent,None,None,1.4,2.8,5,R,M,M,0.02,0.45,0.59
0,0,Absent,None,None,2,3.6,6.1,R/M,M,M,0.38,0.43,0.72
0,0,Absent,None,None,1.8,3.4,5.8,R,R/M,M,0.18,0.4,0.63
0,0,Absent,None,None,1.9,3.5,5,R,M,M,0.06,0.2,0.61
1,0,Absent,None,None,1.7,2.7,5.4,R,M,M,0.05,0.4,0.51
1,1,Absent,None,Very Low,2.3,4.1,5.5,R,R/M,M,0.16,0.32,0.64
1,0,Absent,None,None,2.5,3.6,5.5,R,R/M,M,0.11,0.33,0.47
0,0,Absent,None,None,1.5,2.7,4,R,R/M,M,0.17,0.42,0.52
2,2,Absent,None,None,1.7,2.5,4,R,M,M,0.06,0.26,0.45
0,0,Absent,None,None,1.2,3,4.3,R,M,M,0.01,0.02,0.6
0,0,Absent,None,Very Low,1.7,2.7,4,R,R/M,M,0.34,0.62,0.6
0,0,Absent,None,Low,1.7,2,3.9,R/M,R,R/M,0,0.07,0.02
0,0,Absent,Low,None,1.1,1.1,1.7,R,R,R,0.09,0.17,0.2
0,0,Absent,None,None,1.2,1.4,1.8,R,R,R,0.09,0.14,0.28
0,0,Absent,None,None,1.5,1.6,1.8,R,R,R,0.04,0.07,0.1
1,0,Absent,None,None,1.4,1.6,1.8,R/M,R/M,R/M,0.01,0.17,0.21
0,0,Absent,None,None,1.2,1.3,1.4,R/M,R/M,R/M,0.23,0.23,0.32
0,0,Absent,None,Very Low,0.9,1.3,1.4,R,R,R,0.26,0.38,0.39
0,0,Absent,Very Low,None,1.2,1.4,1.8,R/M,R/M,R/M,0.27,0.28,0.34
0,0,Absent,Very Low,None,1.5,1.6,1.8,R,R/M,R/M,0.25,0.32,0.45
0,0,Absent,None,None,1.5,1.8,2.8,R/M,R/M,R/M,0.06,0.21,0.33
2,0,Absent,None,None,2,2.5,2.6,R/M,R/M,R/M,-0.01,0.01,-0.12
0,0,Absent,None,None,1,1.3,1.3,R/M,R/M,R/M,0.02,0.03,0.1
0,0,Absent,Medium,None,0.8,1.2,1.7,R/M,R/M,R/M,-0.01,0.03,0.07
0,0,Absent,Low,None,0.7,1.2,1.5,R/M,R/M,R/M,0.09,0.07,0.07
0,0,Absent,Medium,None,2,2.1,1.7,R/M,R/M,R,0.12,0.19,0.38
0,0,Absent,Very Low,None,1.4,1.5,1.5,R/M,R/M,R,0.17,0.13,0.37
0,0,Absent,Medium,Very Low,1.4,2,1.3,R/M,R/M,R,0.2,0.15,0.07
0,0,Absent,Medium,None,1,1.1,1.2,R/M,R/M,R,0.09,-0.05,0.14
0,0,Absent,None,None,1,1.4,1.5,R/M,R/M,R/M,0.14,0.15,0.19
0,0,Absent,None,Very Low,1.4,2.4,4.2,R,R,R/M,0.05,0.09,-0.2
0,0,Absent,None,Very Low ,1.6,2.5,3.6,R,R,R,0.12,0.42,0.8
0,0,Absent,None,Low,1.8,3.1,4,R,R,R,0.61,1.03,1.1
0,0,Absent,None,None,1.5,3.6,5,R,R/M,R/M,0.23,0.57,0.57
0,0,Absent,None,Very Low ,1,3.5,4.4,R,R/M,M,0.13,0.24,0.51
0,0,Absent,None,None,2.1,3.5,5.8,R,R,R/M,0.14,0.48,0.53
0,0,Absent,None,None,2,4.2,6.5,R,R/M,R/M,0.05,0.3,0.48
0,0,Absent,None,None,2.7,5,7.4,R,R,R/M,0.03,0.22,0.28
0,0,Absent,None,None,1.1,2.7,4.9,R,R,R,0.08,0.24,0.51
0,0,Absent,None,None,1.2,3.2,5.9,R,R/M,R/M,0.27,0.33,0.44
0,0,Absent,None,None,1.6,3,5.2,R,R,R/M,0.05,0.24,0.33
0,0,Absent,Very Low,None,1.2,3.2,5.2,R,R,R,0.04,0.14,0.22
0,0,Absent,None,None,1.6,3.4,4.5,R,R,R,0.05,0.38,0.51
0,0,Absent,None,None,1.1,2.8,5.8,R,R,R,-0.05,-0.03,0.12
0,0,Absent,None,Very Low ,1,3,4.9,R,R,R,-0.06,-0.16,-0.07
0,0,Absent,None,Very Low,1.7,3.2,5.2,R,R,R,-0.01,-0.15,-0.02
0,0,Absent,None,None,1.9,3,4.4,R,R,R/M,0.35,0.33,0.45
0,0,Absent,None,Very Low,1.4,3.1,5,R,R,R,0.05,0.43,0.53
0,0,Absent,None,None,1.4,3.3,4.7,R,R,R,0.15,0.25,0.43
0,0,Absent,None,None,1.2,2.8,5,R,R,R/M,-0.03,0.23,0.5
0,0,Absent,None,None,1,2.6,4.3,R,R,R/M,-0.05,0.44,0.53
1,0,Absent,Very Low,None,2.4,3.6,5.5,R,R/M,R/M,-0.04,0.35,0.63
1,0,Absent,Very Low,Very Low,2.5,4.3,7.2,R,R/M,R/M,0.27,0.54,0.56
0,0,Absent,None,Very Low,2.6,4.4,6.2,R/M,R/M,R/M,0.09,0.23,0.4
0,0,Absent,None,Very Low,2.4,3.3,5.5,R/M,R/M,R/M,0.04,0.07,0.4
0,0,Absent,None,Very Low,2.3,3.1,6.4,R/M,R/M,M,0.11,0.56,0.6
0,0,Absent,None,Very Low,2.3,3.1,5.6,R/M,R/M,R/M,0.15,0.55,0.64
1,0,Absent,None,Very Low,2.4,2.6,3.8,R/M,R/M,R/M,0.14,0.36,0.62
0,0,Absent,None,None,2.2,2.8,4.9,R/M,R/M,R/M,0.17,0.41,0.66
0,0,Absent,None,Very Low,2.7,3.9,6.1,R,R,R,0.14,0.36,0.6
1,0,Absent,None,Very Low,2.5,5,7.3,R,R,R/M,0.29,0.47,0.63
1,0,Absent,None,Low,3.4,6,8.5,R/M,R/M,R/M,0.35,0.44,0.71
0,0,Absent,None,Very Low,3.4,6.4,8.2,R,R/M,R/M,0.12,0.3,0.47
0,0,Absent,None,None,2.2,4.2,6.6,R,R/M,R/M,0.05,0.21,0.55
0,0,Absent,None,Low,2.9,4.8,6,R/M,M,M,0.12,0.45,0.62
1,1,Absent,None,Very Low,2.4,3.2,5.5,R/M,M,M,0.12,0.47,0.43
0,0,Absent,None,None,2,2.6,4.4,M,M,M,0.01,0.24,0.29
0,0,Absent,Very Low,None,1.8,2.3,2.6,R,M,M,0.05,0.13,0.22
0,0,Absent,None,Low,1.8,2.6,4.4,R,M,M,0.01,0.17,0.35
1,0,Absent,None,None,2.1,5.6,7.6,R/M,R/M,R/M,0.02,0.35,0.58
0,0,Absent,None,None,2.7,5.7,7.4,R/M,M,M,0.37,0.64,0.9
0,0,Absent,None,High,0.7,1.5,1.5,M,M,M,0,0.01,0.16
