year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age,salinity_permil,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,ecotype
1985,Wieser,J. Exp. Biol,0.95469747,NA,12,,,0,NA,0,NA,0.158504096,NA,-1.841974844,-0.046360774,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,0.970430904,NA,13.1,,,0,NA,0,NA,0.133392443,NA,-2.014459797,-0.030015076,Oncorhyncus mykiss,Steelhead,juvenile,wild,NA,8.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
1985,Wieser,J. Exp. Biol,0.974572871,NA,12,,,0,NA,0,NA,0.126966785,NA,-2.063829758,-0.025755985,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,1.010971178,NA,4,,,0,NA,0,NA,0.081162034,NA,-2.511307704,0.010911431,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,1.031943942,NA,4,,,0,NA,0,NA,0.068378551,NA,-2.682696084,0.031444346,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.043811252,NA,13.1,,,0,NA,0,NA,0.161441572,NA,-1.823611988,0.04287868,Oncorhyncus mykiss,Steelhead,juvenile,wild,NA,8.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.153918415,NA,13.1,,,0,NA,0,NA,0.204641002,NA,-1.586498043,0.143163468,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
1985,Wieser,J. Exp. Biol,1.161119604,NA,12,,,0,NA,0,NA,0.208107947,NA,-1.569698359,0.149384715,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,1.173143748,NA,12,,,0,NA,0,NA,0.302226443,NA,-1.196578731,0.159687109,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.182022377,NA,13.1,,,0,NA,0,NA,0.294595448,NA,-1.222152226,0.16722685,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.300913218,NA,13.1,,,0,NA,0,NA,0.183346016,NA,-1.696380115,0.263066494,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.370612373,NA,13.1,,,0,NA,0,NA,0.306766208,NA,-1.181669358,0.315257628,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.409210244,NA,13.1,,,0,NA,0,NA,0.198808272,NA,-1.615414378,0.343029437,Oncorhyncus mykiss,Steelhead,juvenile,wild,NA,8.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.421347226,NA,13.1,,,0,NA,0,NA,0.284548425,NA,-1.256851828,0.351605172,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.458388968,NA,13.1,,,0,NA,0,NA,0.409627933,NA,-0.892506011,0.37733238,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
1985,Wieser,J. Exp. Biol,1.6307277,NA,4,,,0,NA,0,NA,0.077252013,NA,-2.560682308,0.489026357,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.672875756,NA,13.1,,,0,NA,0,NA,0.306766208,NA,-1.181669358,0.514544155,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,1.772334294,0.23054755,11,,,0,NA,0,NA,0.467620871,0.060828731,-0.760097416,0.572297488,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,18,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.85419935,NA,13.1,,,0,NA,0,NA,0.338458491,NA,-1.08335382,0.617452986,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,1.956098645,NA,13.1,,,0,NA,0,NA,0.267010375,NA,-1.320467764,0.670952002,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.011584011,NA,13.1,,,0,NA,0,NA,0.358609527,NA,-1.02552115,0.698922477,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.020227937,NA,13.1,,,0,NA,0,NA,0.379960309,NA,-0.967688481,0.703210345,Oncorhynchus mykiss,steelhead,juvenile,wild,,8.2,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.196445398,NA,13.1,,,0,NA,0,NA,0.289528359,NA,-1.239502027,0.786840326,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.563361442,NA,13.1,,,0,NA,0,NA,0.31394537,NA,-1.15853629,0.94131946,Oncorhyncus mykiss,Steelhead,juvenile,hatchery,NA,12.3,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,0,,
1985,Wieser,J. Exp. Biol,2.718397384,NA,4,,,0,NA,0,NA,0.229820352,NA,-1.470457353,1.00004251,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.724139374,NA,13.1,,,0,NA,0,NA,0.550152703,NA,-0.597559397,1.002152552,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,2.748670505,NA,13.1,,,0,NA,0,NA,0.721988657,NA,-0.325745851,1.011117342,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
1985,Wieser,J. Exp. Biol,2.776307355,NA,4,,,0,NA,0,NA,0.278368578,NA,-1.278809223,1.021121755,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,3.12181497,NA,12,,,0,NA,0,NA,0.447852889,NA,-0.803290474,1.138414554,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,3.154143382,NA,12,,,0,NA,0,NA,0.599988158,NA,-0.51084536,1.148716948,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,3.219780472,NA,13.1,,,0,NA,0,NA,0.525279103,NA,-0.643825532,1.169313181,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,3.509015197,NA,13.1,,,0,NA,0,NA,0.632066297,NA,-0.45876099,1.255335427,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,3.540086698,NA,13.1,,,0,NA,0,NA,0.747481107,NA,-0.291046249,1.264151218,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
1982,Nahhas et al,J. Fish Biol.,3.57,NA,6,,,3.5,NA,0.5,NA,0.387718534,NA,-0.94747563,1.272565596,Oncorhyncus mykiss,rainbow trout,juvenile,unclear,,6,mean,10.00,NA,7,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Some aspects of sustained training of rainbow trout, Salmo
gairdneri Richardson",pre-smolt,,,
1982,Nahhas et al,J. Fish Biol.,3.57,NA,6,,,9.8,NA,1.4,NA,0.687412824,NA,-0.37482026,1.272565596,Oncorhyncus mykiss,rainbow trout,juvenile,unclear,,6,mean,10.00,NA,7,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Some aspects of sustained training of rainbow trout, Salmo
gairdneri Richardson",pre-smolt,,,
1982,Nahhas et al,J. Fish Biol.,3.57,NA,6,,,15.4,NA,2.2,NA,1.201814145,NA,0.183832203,1.272565596,Oncorhyncus mykiss,rainbow trout,juvenile,unclear,,6,mean,10.00,NA,7,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Some aspects of sustained training of rainbow trout, Salmo
gairdneri Richardson",pre-smolt,,,
1982,Nahhas et al,J. Fish Biol.,3.57,NA,6,,,24.5,NA,3.5,NA,2.191667173,NA,0.78466252,1.272565596,Oncorhyncus mykiss,rainbow trout,juvenile,unclear,,6,mean,10.00,NA,7,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Some aspects of sustained training of rainbow trout, Salmo
gairdneri Richardson",pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,3.659942363,0.432276657,11,,,0,NA,0,NA,0.892384353,0.105399727,-0.11385835,1.2974474,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,9,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,3.890489914,0.561959654,11,,,0,NA,0,NA,0.803285417,0.116030116,-0.219045189,1.358535091,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,3.988571429,0.388571429,14,,,0,NA,0,NA,1.344494038,0.130982227,0.296017763,1.383433129,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,16,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,4.29828617,NA,4,,,0,NA,0,NA,0.384752879,NA,-0.955154025,1.458216378,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2011,Van Leeuwen et al.,J. Anim. Ecol.,4.331925456,NA,13.1,,,0,NA,0,NA,0.942032436,NA,-0.059715572,1.466012121,Oncorhynchus mykiss,steelhead,juvenile,hatchery,,12.3,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,100,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,4.342857143,0.285714286,14,,,0,NA,0,NA,1.238227222,0.081462317,0.213680697,1.468532459,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,4,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,4.528569479,NA,4,,,0,NA,0,NA,0.443144516,NA,-0.813859341,1.510406101,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,4.605714286,0.354285714,14,,,0,NA,0,NA,1.374098538,0.105699888,0.317797907,1.527297769,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,12,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,4.625813657,NA,4,,,0,NA,0,NA,0.599725404,NA,-0.511283388,1.531652281,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,4.742857143,0.285714286,14,,,0,NA,0,NA,1.450866142,0.087401575,0.372160717,1.556639727,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,8,NA,NA,NA,NA,1,NA,exogenous,salt,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,4.812011116,NA,12,,,0,NA,0,NA,0.993392281,NA,-0.006629646,1.571115108,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,4.861842602,NA,12,,,0,NA,0,NA,1.179161622,NA,0.164803696,1.581417502,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2000,Myrick,Fish Physiol.,5,0.51,25,,,NA,NA,0.5,NA,1.5,0.09,0.405465108,1.609437912,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,14,mean,9.00,NA,NA,0,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1991,Morgan and Iwama, Can. J. Fish. Aquat.,5.245714286,0.377142857,14,,,0,NA,0,NA,1.413864567,0.101650394,0.346326783,1.657411417,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,mean,2.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
2000,Myrick,Fish Physiol.,5.4,0.67,25,,,NA,NA,0.5,NA,1.52,0.2,0.418710335,1.686398954,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,14,mean,5.00,NA,NA,0,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,5.913057205,NA,12,,,0,NA,0,NA,1.399670762,NA,0.336237039,1.777162991,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1992,Scarabello,J. Exp. Biol.,6,NA,15,,,0,0,0,0,1.226509573,0.030794514,0.20417239,0.20417239,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,15,mean,16,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.501783591,NA,0.873123401,NA,-0.135678381,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,1.164090369,NA,0.926741957,NA,-0.076080116,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,20,,,NA,NA,3.946492271,NA,0.955514722,NA,-0.045505108,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,20,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,1.167657551,NA,0.955878145,NA,-0.045124837,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,1.164090369,NA,0.996142017,NA,-0.003865444,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.305588585,NA,1.024175808,NA,0.023888199,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.234244946,NA,1.048999747,NA,0.047837088,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,3.397146254,NA,1.127871076,NA,0.120331852,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,3.807372176,NA,1.162144426,NA,0.150266942,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,3.575505351,NA,1.229500968,NA,0.20660837,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.594530321,NA,1.257333542,NA,0.228993242,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,4.067776457,NA,1.311370098,NA,0.271072467,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.451843044,NA,1.355813132,NA,0.304401372,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,3.664684899,NA,1.358643436,NA,0.306486728,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
1981,Rodgers and Beamish,Can. J. Fish. Aquat. Sci.,6.5,NA,10,,,NA,NA,2.458977408,NA,1.393646913,NA,0.33192399,1.871802177,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,10,individual,1.00,NA,NA,NA,0,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,"Uptake of Waterborne Methylmercury by Rainbow Trout (Salmo gairdneri) in
Relation to Oxygen Consumption and Methylmercury Concentration",pre-smolt,,,
